id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_02768	The phenotype algorithm required both orthostatic hypotension and intravenous pantoprazole.		Synthetic research abstract sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	gastrointestinal bleeding	true	8
synthetic_02769	The phenotype algorithm required both diffuse abdominal cramping and oral vancomycin.		Synthetic research abstract sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	clostridioides difficile infection	true	9
synthetic_02770	The phenotype algorithm required both elevated hemoglobin A1c and metformin and insulin glargine.		Synthetic research abstract sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	type 2 diabetes	true	10
synthetic_02771	The phenotype algorithm required both low fingerstick glucose and oral glucose.		Synthetic research abstract sentence for hypoglycemia; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	hypoglycemia	true	11
synthetic_02772	The phenotype algorithm required both fine tremor and methimazole.		Synthetic research abstract sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	thyrotoxicosis	true	12
synthetic_02773	The phenotype algorithm required both rising creatinine and intravenous fluids.		Synthetic research abstract sentence for acute kidney injury; expected CUI is intentionally blank until judged.	research_abstract	nephrology	acute kidney injury	true	13
synthetic_02774	The phenotype algorithm required both albuminuria and blood pressure control.		Synthetic research abstract sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	research_abstract	nephrology	chronic kidney disease	true	14
synthetic_02775	The phenotype algorithm required both peaked T waves and calcium gluconate.		Synthetic research abstract sentence for hyperkalemia; expected CUI is intentionally blank until judged.	research_abstract	nephrology	hyperkalemia	true	15
synthetic_02776	The phenotype algorithm required both suprapubic tenderness and nitrofurantoin.		Synthetic research abstract sentence for urinary tract infection; expected CUI is intentionally blank until judged.	research_abstract	urology	urinary tract infection	true	16
synthetic_02777	The phenotype algorithm required both enlarged prostate and tamsulosin.		Synthetic research abstract sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	research_abstract	urology	benign prostatic hyperplasia	true	17
synthetic_02778	The phenotype algorithm required both facial droop and aspirin and statin.		Synthetic research abstract sentence for ischemic stroke; expected CUI is intentionally blank until judged.	research_abstract	neurology	ischemic stroke	true	18
synthetic_02779	The phenotype algorithm required both tongue biting and levetiracetam.		Synthetic research abstract sentence for seizure; expected CUI is intentionally blank until judged.	research_abstract	neurology	seizure	true	19
synthetic_02780	The phenotype algorithm required both normal neurologic examination and sumatriptan.		Synthetic research abstract sentence for migraine; expected CUI is intentionally blank until judged.	research_abstract	neurology	migraine	true	20
synthetic_02781	The phenotype algorithm required both flat affect and sertraline.		Synthetic research abstract sentence for major depression; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	major depression	true	21
synthetic_02782	The phenotype algorithm required both tachycardia and lorazepam.		Synthetic research abstract sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	alcohol withdrawal	true	22
synthetic_02783	The phenotype algorithm required both hypotension and broad spectrum antibiotics.		Synthetic research abstract sentence for sepsis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	sepsis	true	23
synthetic_02784	The phenotype algorithm required both exposed bone and vancomycin.		Synthetic research abstract sentence for osteomyelitis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	osteomyelitis	true	24
synthetic_02785	The phenotype algorithm required both silvery scale and topical corticosteroid.		Synthetic research abstract sentence for psoriasis; expected CUI is intentionally blank until judged.	research_abstract	dermatology	psoriasis	true	25
synthetic_02786	The phenotype algorithm required both vesicular rash and valacyclovir.		Synthetic research abstract sentence for herpes zoster; expected CUI is intentionally blank until judged.	research_abstract	dermatology	herpes zoster	true	26
synthetic_02787	The phenotype algorithm required both crepitus and acetaminophen.		Synthetic research abstract sentence for osteoarthritis; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	osteoarthritis	true	27
synthetic_02788	The phenotype algorithm required both shortened externally rotated leg and pain control.		Synthetic research abstract sentence for hip fracture; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	hip fracture	true	28
synthetic_02789	The phenotype algorithm required both synovitis of MCP joints and methotrexate.		Synthetic research abstract sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	rheumatoid arthritis	true	29
synthetic_02790	The phenotype algorithm required both podagra and colchicine.		Synthetic research abstract sentence for gout flare; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	gout flare	true	30
synthetic_02791	The phenotype algorithm required both microcytosis and oral iron.		Synthetic research abstract sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	research_abstract	hematology	iron deficiency anemia	true	31
synthetic_02792	The phenotype algorithm required both unilateral leg edema and anticoagulation.		Synthetic research abstract sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	research_abstract	hematology	deep vein thrombosis	true	32
synthetic_02793	The phenotype algorithm required both elevated blood pressure and magnesium sulfate.		Synthetic research abstract sentence for preeclampsia; expected CUI is intentionally blank until judged.	research_abstract	obstetrics	preeclampsia	true	33
synthetic_02794	The phenotype algorithm required both cervical motion tenderness and ceftriaxone and doxycycline.		Synthetic research abstract sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	research_abstract	gynecology	pelvic inflammatory disease	true	34
synthetic_02795	The phenotype algorithm required both axillary lymphadenopathy and neoadjuvant chemotherapy.		Synthetic research abstract sentence for breast cancer; expected CUI is intentionally blank until judged.	research_abstract	oncology	breast cancer	true	35
synthetic_02796	The phenotype algorithm required both incidental lung nodule and smoking cessation counseling.		Synthetic research abstract sentence for lung nodule; expected CUI is intentionally blank until judged.	research_abstract	oncology	lung nodule	true	36
synthetic_02797	The phenotype algorithm required both bulging tympanic membrane and amoxicillin.		Synthetic research abstract sentence for acute otitis media; expected CUI is intentionally blank until judged.	research_abstract	otolaryngology	acute otitis media	true	37
